QTN	h2_simulated	kinship_used	phenotype_simulated	h2_estimated	rep
100	0.15	snps	snps	0	41
100	0.15	snps	snps	0.228094806913502	42
100	0.15	snps	snps	0.122904702972779	43
100	0.15	snps	snps	0.150827063504154	44
100	0.15	snps	snps	0.160461239781882	45
100	0.15	snps	snps	0.0928004069879513	46
100	0.15	snps	snps	0.123089831066115	47
100	0.15	snps	snps	0.0960425244086001	48
100	0.15	snps	snps	0.187837585498606	49
100	0.15	snps	snps	0.0706476995464457	50
100	0.15	snps	snps	0.103520817093402	51
100	0.15	snps	snps	0.202797649017682	52
100	0.15	snps	snps	0.275521157719392	53
100	0.15	snps	snps	0.160692082169825	54
100	0.15	snps	snps	0.0923853265851034	55
100	0.15	snps	snps	0.0259948261659576	56
100	0.15	snps	snps	0.0759335929165243	57
100	0.15	snps	snps	0.137111065933467	58
100	0.15	snps	snps	0.268171601507885	59
100	0.15	snps	snps	0.0263051896518032	60
100	0.15	snps	snps	0.1662824836342	61
100	0.15	snps	snps	0.171827134145104	62
100	0.15	snps	snps	0.0932191823808523	63
100	0.15	snps	snps	0.221315288344503	64
100	0.15	snps	snps	0	65
100	0.15	snps	snps	0.118806662241026	66
100	0.15	snps	snps	0.0950969113193139	67
100	0.15	snps	snps	0.124328656758709	68
100	0.15	snps	snps	0.0276862359542159	69
100	0.15	snps	snps	0.186063318902564	70
100	0.15	snps	snps	0.201737853359728	71
100	0.15	snps	snps	0.0118754020214511	72
100	0.15	snps	snps	0.0705895385647163	73
100	0.15	snps	snps	0.183713351155591	74
100	0.15	snps	snps	0.250920840443332	75
100	0.15	snps	snps	0.0916230053231272	76
100	0.15	snps	snps	0.0789391156310201	77
100	0.15	snps	snps	0.0418318466305282	78
100	0.15	snps	snps	0.132369838954544	79
100	0.15	snps	snps	0.14838472542319	80
100	0.15	snps	snps	0.0988824634483389	81
100	0.15	snps	snps	0.0706266532082713	82
100	0.15	snps	snps	0.271684822428835	83
100	0.15	snps	snps	0.107678181407627	84
100	0.15	snps	snps	0.0249890586882987	85
100	0.15	snps	snps	0.158385302078222	86
100	0.15	snps	snps	0.107881240342851	87
100	0.15	snps	snps	0.102618208596225	88
100	0.15	snps	snps	0.0860983257551444	89
100	0.15	snps	snps	0.155254313128283	90
100	0.15	snps	snps	0.133350510068519	91
100	0.15	snps	snps	0.129819862130451	92
100	0.15	snps	snps	0.0847618590147726	93
100	0.15	snps	snps	0.152474893996876	94
100	0.15	snps	snps	0.108735950185072	95
100	0.15	snps	snps	0.169987640431634	96
100	0.15	snps	snps	0.250242718446602	97
100	0.15	snps	snps	0.100724620984054	98
100	0.15	snps	snps	0	99
100	0.15	snps	snps	0.0676064358826042	100
100	0.3	snps	snps	0.247162205804371	1
100	0.3	snps	snps	0.469299394020834	2
100	0.3	snps	snps	0.260516251912386	3
100	0.3	snps	snps	0.309112526656011	4
100	0.3	snps	snps	0.348848318629557	5
100	0.3	snps	snps	0.383319001556163	6
100	0.3	snps	snps	0.305337169699357	7
100	0.3	snps	snps	0.119404939315524	8
100	0.3	snps	snps	0.371161278418583	9
100	0.3	snps	snps	0.32703673787144	10
100	0.3	snps	snps	0.279028938128103	11
100	0.3	snps	snps	0.187945758702096	12
100	0.3	snps	snps	0.152384386692966	13
100	0.3	snps	snps	0.13702787389121	14
100	0.3	snps	snps	0.235227256392196	15
100	0.3	snps	snps	0.326820804301226	16
100	0.3	snps	snps	0.275065625184095	17
100	0.3	snps	snps	0.348291684927803	18
100	0.3	snps	snps	0.17035815174733	19
100	0.3	snps	snps	0.385162237835307	20
100	0.3	snps	snps	0.390942542200334	21
100	0.3	snps	snps	0.139324427849743	22
100	0.3	snps	snps	0.490130910466931	23
100	0.3	snps	snps	0.454094193019383	24
100	0.3	snps	snps	0.339616050486943	25
100	0.3	snps	snps	0.136790859016525	26
100	0.3	snps	snps	0.250071343072984	27
100	0.3	snps	snps	0.305640961222504	28
100	0.3	snps	snps	0.191066687334057	29
100	0.3	snps	snps	0.178373772700702	30
100	0.3	snps	snps	0.517516073044222	31
100	0.3	snps	snps	0.349821882757085	32
100	0.3	snps	snps	0.348961698475923	33
100	0.3	snps	snps	0.218487509121679	34
100	0.3	snps	snps	0.227141978634798	35
100	0.3	snps	snps	0.326140832439573	36
100	0.3	snps	snps	0.321663389091598	37
100	0.3	snps	snps	0.299893683076853	38
100	0.3	snps	snps	0.306146164973958	39
100	0.3	snps	snps	0.272669828131808	40
100	0.3	snps	snps	0.203423603206996	41
100	0.3	snps	snps	0.444497668091722	42
100	0.3	snps	snps	0	43
100	0.3	snps	snps	0.253980886237205	44
100	0.3	snps	snps	0.418220682395086	45
100	0.3	snps	snps	0.253826783639463	46
100	0.3	snps	snps	0.301422721291205	47
100	0.3	snps	snps	0.258710690659249	48
100	0.3	snps	snps	0.384805058304091	49
100	0.3	snps	snps	0	50
100	0.3	snps	snps	0.406406994508484	51
100	0.3	snps	snps	0.495035336014074	52
100	0.3	snps	snps	0.292509769822779	53
100	0.3	snps	snps	0.294830941364894	54
100	0.3	snps	snps	0.267658037338997	55
100	0.3	snps	snps	0.465664816402666	56
100	0.3	snps	snps	0.316365157693645	57
100	0.3	snps	snps	0.36791112362591	58
100	0.3	snps	snps	0.415150243694856	59
100	0.3	snps	snps	0.192511596752409	60
100	0.3	snps	snps	0.312215866839776	61
100	0.3	snps	snps	0.355024285722649	62
100	0.3	snps	snps	0.17224858874452	63
100	0.3	snps	snps	0.258250026714979	64
100	0.3	snps	snps	0.251472417492707	65
100	0.3	snps	snps	0.367907626885065	66
100	0.3	snps	snps	0.253297857387879	67
100	0.3	snps	snps	0.23165578103583	68
100	0.3	snps	snps	0.267173723965218	69
100	0.3	snps	snps	0.431717353471827	70
100	0.3	snps	snps	0.165378050810574	71
100	0.3	snps	snps	0.304672778319737	72
100	0.3	snps	snps	0.381601027504663	73
100	0.3	snps	snps	0.341607768273075	74
100	0.3	snps	snps	0.350863219080589	75
100	0.3	snps	snps	0.313924882703026	76
100	0.3	snps	snps	0.333283885774224	77
100	0.3	snps	snps	0.253247475826726	78
100	0.3	snps	snps	0.548256799790458	79
100	0.3	snps	snps	0.325197340369226	80
100	0.3	snps	snps	0.34175088868753	81
100	0.3	snps	snps	0.378768697366289	82
100	0.3	snps	snps	0.249910895384728	83
100	0.3	snps	snps	0.256556777281177	84
100	0.3	snps	snps	0.151837054110483	85
100	0.3	snps	snps	0.354562905674692	86
100	0.3	snps	snps	0.369339109284771	87
100	0.3	snps	snps	0.249966780265133	88
100	0.3	snps	snps	0.353362651026233	89
100	0.3	snps	snps	0.191811509087034	90
100	0.3	snps	snps	0.363576769478256	91
100	0.3	snps	snps	0.321317532865937	92
100	0.3	snps	snps	0.218563770388615	93
100	0.3	snps	snps	0.245762415335783	94
100	0.3	snps	snps	0.0498668610475456	95
100	0.3	snps	snps	0.20968469468119	96
100	0.3	snps	snps	0.167575765084872	97
100	0.3	snps	snps	0.424265837702631	98
100	0.3	snps	snps	0.225634418119211	99
100	0.3	snps	snps	0.286466707651565	100
100	0.45	snps	snps	0.346051464945867	1
100	0.45	snps	snps	0.476119223604351	2
100	0.45	snps	snps	0.384394501935382	3
100	0.45	snps	snps	0.749234641689745	4
100	0.45	snps	snps	0.291529038387677	5
100	0.45	snps	snps	0.445298587036014	6
100	0.45	snps	snps	0.365162875653921	7
100	0.45	snps	snps	0.43802497800666	8
100	0.45	snps	snps	0.397791899704644	9
100	0.45	snps	snps	0.491113056232405	10
100	0.45	snps	snps	0.366581833593897	11
100	0.45	snps	snps	0.413945172944035	12
100	0.45	snps	snps	0.466264702935975	13
100	0.45	snps	snps	0.481987586364667	14
100	0.45	snps	snps	0.48528279017028	15
100	0.45	snps	snps	0.572070214524545	16
100	0.45	snps	snps	0.433449139792835	17
100	0.45	snps	snps	0.359862695023327	18
100	0.45	snps	snps	0.416537285390856	19
100	0.45	snps	snps	0.299792378077079	20
100	0.45	snps	snps	0.315822704138346	21
100	0.45	snps	snps	0.414473180003219	22
100	0.45	snps	snps	0.398010570154366	23
100	0.45	snps	snps	0.422725500425602	24
100	0.45	snps	snps	0.274505037329104	25
100	0.45	snps	snps	0.47855591774147	26
100	0.45	snps	snps	0.34103151856984	27
100	0.45	snps	snps	0.447620948866922	28
100	0.45	snps	snps	0.531199778677966	29
100	0.45	snps	snps	0.467544077184941	30
100	0.45	snps	snps	0.465090278315675	31
100	0.45	snps	snps	0.293833036090015	32
100	0.45	snps	snps	0.161472111553785	33
100	0.45	snps	snps	0.465191287639513	34
100	0.45	snps	snps	0.46721108416659	35
100	0.45	snps	snps	0.434294892463251	36
100	0.45	snps	snps	0.53180557031594	37
100	0.45	snps	snps	0.616214764852115	38
100	0.45	snps	snps	0.449707621730006	39
100	0.45	snps	snps	0.488645229938303	40
100	0.45	snps	snps	0.289986936946291	41
100	0.45	snps	snps	0.604898062427278	42
100	0.45	snps	snps	0.269164838850905	43
100	0.45	snps	snps	0.275781282395057	44
100	0.45	snps	snps	0.366733647986689	45
100	0.45	snps	snps	0.620404716153061	46
100	0.45	snps	snps	0.552478710038365	47
100	0.45	snps	snps	0.593793947221514	48
100	0.45	snps	snps	0.40788972389709	49
100	0.45	snps	snps	0.438878291582323	50
100	0.45	snps	snps	0.261449059496974	51
100	0.45	snps	snps	0.330208051143179	52
100	0.45	snps	snps	0.413644186280869	53
100	0.45	snps	snps	0.407599033198926	54
100	0.45	snps	snps	0.39626652608574	55
100	0.45	snps	snps	0.446274023429358	56
100	0.45	snps	snps	0.358481253495254	57
100	0.45	snps	snps	0.443115988527394	58
100	0.45	snps	snps	0.368577503175498	59
100	0.45	snps	snps	0.16900017469052	60
100	0.45	snps	snps	0.388236802593381	61
100	0.45	snps	snps	0.471894304472978	62
100	0.45	snps	snps	0.489446455742694	63
100	0.45	snps	snps	0.470357809996018	64
100	0.45	snps	snps	0.489893676485854	65
100	0.45	snps	snps	0.519936183077337	66
100	0.45	snps	snps	0.367561065933146	67
100	0.45	snps	snps	0.525962487067784	68
100	0.45	snps	snps	0.500179836183818	69
100	0.45	snps	snps	0.460528623500324	70
100	0.45	snps	snps	0.416583248973067	71
100	0.45	snps	snps	0.486994824226921	72
100	0.45	snps	snps	0.442440442282693	73
100	0.45	snps	snps	0.507118445341203	74
100	0.45	snps	snps	0.592517339637337	75
100	0.45	snps	snps	0.498766488166282	76
100	0.45	snps	snps	0.497346942592951	77
100	0.45	snps	snps	0.465985390480309	78
100	0.45	snps	snps	0.519177096990917	79
100	0.45	snps	snps	0.357970866020733	80
100	0.45	snps	snps	0.436797151172799	81
100	0.45	snps	snps	0.447935279607011	82
100	0.45	snps	snps	0.380896015208745	83
100	0.45	snps	snps	0.10053008166069	84
100	0.45	snps	snps	0.388127173036388	85
100	0.45	snps	snps	0.407761247894779	86
100	0.45	snps	snps	0.498265853747581	87
100	0.45	snps	snps	0.366113502536479	88
100	0.45	snps	snps	0.180437042491445	89
100	0.45	snps	snps	0.262943038284779	90
100	0.45	snps	snps	0.405749667663843	91
100	0.45	snps	snps	0.520062271983897	92
100	0.45	snps	snps	0.512501966321234	93
100	0.45	snps	snps	0.514391158418226	94
100	0.45	snps	snps	0.425150739087121	95
100	0.45	snps	snps	0.357766237922747	96
100	0.45	snps	snps	0.407749859111137	97
100	0.45	snps	snps	0.416523761721715	98
100	0.45	snps	snps	0.418266761796863	99
100	0.45	snps	snps	0.555766481015239	100
100	0.6	snps	snps	0.415378174601577	1
100	0.6	snps	snps	0.414213566513679	2
100	0.6	snps	snps	0.747233954254441	3
100	0.6	snps	snps	0.565371970522218	4
100	0.6	snps	snps	0.663540728787861	5
100	0.6	snps	snps	0.448542395881676	6
100	0.6	snps	snps	0.446094335761128	7
100	0.6	snps	snps	0.412229246359024	8
100	0.6	snps	snps	0.424247531857179	9
100	0.6	snps	snps	0.47043069430781	10
100	0.6	snps	snps	0.398287497120342	11
100	0.6	snps	snps	0.517188557895784	12
100	0.6	snps	snps	0.638807353467445	13
100	0.6	snps	snps	0.6481858824245	14
100	0.6	snps	snps	0.726966123737557	15
100	0.6	snps	snps	0.600377326046993	16
100	0.6	snps	snps	0.673465062680838	17
100	0.6	snps	snps	0.733491602097373	18
100	0.6	snps	snps	0.58049677369043	19
100	0.6	snps	snps	0.763184458230275	20
100	0.6	snps	snps	0.485778995386915	21
100	0.6	snps	snps	0.623172422942739	22
100	0.6	snps	snps	0.646184818091016	23
100	0.6	snps	snps	0.645842323983058	24
100	0.6	snps	snps	0.382699189153531	25
100	0.6	snps	snps	0.683695255949591	26
100	0.6	snps	snps	0.660861003359566	27
100	0.6	snps	snps	0.525424951701943	28
100	0.6	snps	snps	0.836802798984565	29
100	0.6	snps	snps	0.568351588959439	30
100	0.6	snps	snps	0.364015367547677	31
100	0.6	snps	snps	0.60784837134894	32
100	0.6	snps	snps	0.678529127769811	33
100	0.6	snps	snps	0.615930669486806	34
100	0.6	snps	snps	0.456536313726568	35
100	0.6	snps	snps	0.430775686215024	36
100	0.6	snps	snps	0.592677582851885	37
100	0.6	snps	snps	0.570958029061748	38
100	0.6	snps	snps	0.51472895726926	39
100	0.6	snps	snps	0.541442125706181	40
100	0.6	snps	snps	0.684466439645597	41
100	0.6	snps	snps	0.728236043263443	42
100	0.6	snps	snps	0.327910968188419	43
100	0.6	snps	snps	0.602877975665152	44
100	0.6	snps	snps	0.656939861672372	45
100	0.6	snps	snps	0.418977286250212	46
100	0.6	snps	snps	0.634386530190872	47
100	0.6	snps	snps	0.70082523205614	48
100	0.6	snps	snps	0.654685116204269	49
100	0.6	snps	snps	0.537694590691486	50
100	0.6	snps	snps	0.62839130515698	51
100	0.6	snps	snps	0.617656473357629	52
100	0.6	snps	snps	0.727000272454818	53
100	0.6	snps	snps	0.614599754523949	54
100	0.6	snps	snps	0.711958400839003	55
100	0.6	snps	snps	0.520922005471772	56
100	0.6	snps	snps	0.508422302556931	57
100	0.6	snps	snps	0.64142705728371	58
100	0.6	snps	snps	0.641397538232147	59
100	0.6	snps	snps	0.624288608969088	60
100	0.6	snps	snps	0.490414223111261	61
100	0.6	snps	snps	0.627604102335058	62
100	0.6	snps	snps	0.563488176094393	63
100	0.6	snps	snps	0.762140221878344	64
100	0.6	snps	snps	0.567155150343962	65
100	0.6	snps	snps	0.575947091105239	66
100	0.6	snps	snps	0.724291558254282	67
100	0.6	snps	snps	0.678946483393469	68
100	0.6	snps	snps	0.583002422811039	69
100	0.6	snps	snps	0.491940057424678	70
100	0.6	snps	snps	0.558322026690428	71
100	0.6	snps	snps	0.502954504690642	72
100	0.6	snps	snps	0.646225051232427	73
100	0.6	snps	snps	0.611138969479168	74
100	0.6	snps	snps	0.544664815391914	75
100	0.6	snps	snps	0.741580924259981	76
100	0.6	snps	snps	0.449969337332782	77
100	0.6	snps	snps	0.609189809801554	78
100	0.6	snps	snps	0.596212631646689	79
100	0.6	snps	snps	0.581478846967908	80
100	0.6	snps	snps	0.681789104784447	81
100	0.6	snps	snps	0.554996479931945	82
100	0.6	snps	snps	0.488288909599254	83
100	0.6	snps	snps	0.371340739986577	84
100	0.6	snps	snps	0.665153784623106	85
100	0.6	snps	snps	0.743051063403087	86
100	0.6	snps	snps	0.592305938698892	87
100	0.6	snps	snps	0.548414969920761	88
100	0.6	snps	snps	0.435315484645208	89
100	0.6	snps	snps	0.560559255879764	90
100	0.6	snps	snps	0.650642905132968	91
100	0.6	snps	snps	0.684042961080956	92
100	0.6	snps	snps	0.534912201281837	93
100	0.6	snps	snps	0.574314907223855	94
100	0.6	snps	snps	0.454857487784526	95
100	0.6	snps	snps	0.50078345066935	96
100	0.6	snps	snps	0.614934274688799	97
100	0.6	snps	snps	0.517477486119938	98
100	0.6	snps	snps	0.605935053459308	99
100	0.6	snps	snps	0.69473842431618	100
100	0.75	snps	snps	0.779854764580918	1
100	0.75	snps	snps	0.830479350757265	2
100	0.75	snps	snps	0.6792641987794	3
100	0.75	snps	snps	0.815295393157485	4
100	0.75	snps	snps	0.829638953373301	5
100	0.75	snps	snps	0.621083246818462	6
100	0.75	snps	snps	0.841298608794949	7
100	0.75	snps	snps	0.802040189997269	8
100	0.75	snps	snps	0.862176690463893	9
100	0.75	snps	snps	0.705170810564971	10
100	0.75	snps	snps	0.813402170789442	11
100	0.75	snps	snps	0.914173466588872	12
100	0.75	snps	snps	0.815878831969437	13
100	0.75	snps	snps	0.77320940978786	14
100	0.75	snps	snps	0.553507601679794	15
100	0.75	snps	snps	0.830922634517368	16
100	0.75	snps	snps	0.746560036061365	17
100	0.75	snps	snps	0.698468740545733	18
100	0.75	snps	snps	0.715909413266512	19
100	0.75	snps	snps	0.645291789145285	20
100	0.75	snps	snps	0.849063779074179	21
100	0.75	snps	snps	0.719905397275133	22
100	0.75	snps	snps	0.598370376585649	23
100	0.75	snps	snps	0.71964425828487	24
100	0.75	snps	snps	0.900312445419084	25
100	0.75	snps	snps	0.821230959284424	26
100	0.75	snps	snps	0.663834423504187	27
100	0.75	snps	snps	0.697968490455399	28
100	0.75	snps	snps	0.634193176003624	29
100	0.75	snps	snps	0.95476698225436	30
100	0.75	snps	snps	0.75747540921706	31
100	0.75	snps	snps	0.702295226847595	32
100	0.75	snps	snps	0.657419745483978	33
100	0.75	snps	snps	0.550620329847334	34
100	0.75	snps	snps	0.722437660213889	35
100	0.75	snps	snps	0.671359342544151	36
100	0.75	snps	snps	0.641475308547414	37
100	0.75	snps	snps	0.822701315921685	38
100	0.75	snps	snps	0.71301129022786	39
100	0.75	snps	snps	0.734479740983386	40
100	0.75	snps	snps	0.69527055525777	41
100	0.75	snps	snps	0.777821024806918	42
100	0.75	snps	snps	0.741943473622343	43
100	0.75	snps	snps	0.752306834425714	44
100	0.75	snps	snps	0.757226256311613	45
100	0.75	snps	snps	0.814504137498053	46
100	0.75	snps	snps	0.716064499347964	47
100	0.75	snps	snps	0.787551092848624	48
100	0.75	snps	snps	0.691957530015208	49
100	0.75	snps	snps	0.743034254452931	50
100	0.75	snps	snps	0.892075237963918	51
100	0.75	snps	snps	0.752780488053092	52
100	0.75	snps	snps	0.82309890940981	53
100	0.75	snps	snps	0.740981703185419	54
100	0.75	snps	snps	0.771376618075748	55
100	0.75	snps	snps	0.728807465576772	56
100	0.75	snps	snps	0.794990223927399	57
100	0.75	snps	snps	0.700763507413268	58
100	0.75	snps	snps	0.311776447508638	59
100	0.75	snps	snps	0.589140744802933	60
100	0.75	snps	snps	0.719179893833491	61
100	0.75	snps	snps	0.767436090009017	62
100	0.75	snps	snps	0.718833935447362	63
100	0.75	snps	snps	0.699315125723555	64
100	0.75	snps	snps	0.742736926857302	65
100	0.75	snps	snps	0.648640685710608	66
100	0.75	snps	snps	0.521245635979281	67
100	0.75	snps	snps	0.702483441609424	68
100	0.75	snps	snps	0.871317087463984	69
100	0.75	snps	snps	0.779227043262976	70
100	0.75	snps	snps	0.775051728973694	71
100	0.75	snps	snps	0.638926030364713	72
100	0.75	snps	snps	0.890179185031762	73
100	0.75	snps	snps	0.788373951518065	74
100	0.75	snps	snps	0.658683747518724	75
100	0.75	snps	snps	0.67897777465372	76
100	0.75	snps	snps	0.971391673031927	77
100	0.75	snps	snps	0.71510295516555	78
100	0.75	snps	snps	0.706169165617489	79
100	0.75	snps	snps	0.73357023300691	80
100	0.75	snps	snps	0.553200000872024	81
100	0.75	snps	snps	0.746818246678486	82
100	0.75	snps	snps	0.862937776820476	83
100	0.75	snps	snps	0.792034152703415	84
100	0.75	snps	snps	0.936332174970951	85
100	0.75	snps	snps	0.741267191915297	86
100	0.75	snps	snps	0.655530074113001	87
100	0.75	snps	snps	0.923028522921125	88
100	0.75	snps	snps	0.667864786571936	89
100	0.75	snps	snps	0.826331569047143	90
100	0.75	snps	snps	0.517512912612707	91
100	0.75	snps	snps	0.886295097504414	92
100	0.75	snps	snps	0.841912368138011	93
100	0.75	snps	snps	0.707166569620157	94
100	0.75	snps	snps	0.774542371878912	95
100	0.75	snps	snps	0.765934882120238	96
100	0.75	snps	snps	1	97
100	0.75	snps	snps	0.701679185334785	98
100	0.75	snps	snps	0.726851809236264	99
100	0.75	snps	snps	0.425406406121936	100
100	0.9	snps	snps	0.960016052169551	1
100	0.9	snps	snps	1	2
100	0.9	snps	snps	0.878936351026463	3
100	0.9	snps	snps	0.731724882624641	4
100	0.9	snps	snps	0.984597908209794	5
100	0.9	snps	snps	1	6
100	0.9	snps	snps	0.770778146515429	7
100	0.9	snps	snps	0.851394792299175	8
100	0.9	snps	snps	0.979839311670148	9
100	0.9	snps	snps	0.825930468166791	10
100	0.9	snps	snps	0.924792276588877	11
100	0.9	snps	snps	0.883381154626875	12
100	0.9	snps	snps	0.87228528117721	13
100	0.9	snps	snps	0.971040247474249	14
100	0.9	snps	snps	0.895181635970204	15
100	0.9	snps	snps	0.881914218154749	16
100	0.9	snps	snps	0.980627416966883	17
100	0.9	snps	snps	0.997197079918407	18
100	0.9	snps	snps	0.861343665418412	19
100	0.9	snps	snps	0.80321336660991	20
100	0.9	snps	snps	0.952131283329171	21
100	0.9	snps	snps	1	22
100	0.9	snps	snps	0.925689504275039	23
100	0.9	snps	snps	0.876064555327855	24
100	0.9	snps	snps	0.894796526624139	25
100	0.9	snps	snps	0.903564091077607	26
100	0.9	snps	snps	0.904607926428116	27
100	0.9	snps	snps	1	28
100	0.9	snps	snps	0.962087303120583	29
100	0.9	snps	snps	0.657945225145943	30
100	0.9	snps	snps	0.650100396621271	31
100	0.9	snps	snps	0.909458906884138	32
100	0.9	snps	snps	0.824281121518786	33
100	0.9	snps	snps	0.876915098533116	34
100	0.9	snps	snps	0.949649537176318	35
100	0.9	snps	snps	0.904836703216344	36
100	0.9	snps	snps	0.863909634931264	37
100	0.9	snps	snps	0.874399761386015	38
100	0.9	snps	snps	0.865898200132766	39
100	0.9	snps	snps	0.957638261478896	40
100	0.9	snps	snps	0.725348338113279	41
100	0.9	snps	snps	1	42
100	0.9	snps	snps	0.877604632382916	43
100	0.9	snps	snps	0.936861281656381	44
100	0.9	snps	snps	0.841649307523493	45
100	0.9	snps	snps	1	46
100	0.9	snps	snps	0.901573597757663	47
100	0.9	snps	snps	0.84125409675949	48
100	0.9	snps	snps	0.819999694911505	49
100	0.9	snps	snps	0.76013525670436	50
100	0.9	snps	snps	0.956256750429072	51
100	0.9	snps	snps	0.935970977290091	52
100	0.9	snps	snps	0.979187487961506	53
100	0.9	snps	snps	0.811274788851842	54
100	0.9	snps	snps	0.88888695853602	55
100	0.9	snps	snps	0.826264394742682	56
100	0.9	snps	snps	0.935935698267111	57
100	0.9	snps	snps	0.896719986621125	58
100	0.9	snps	snps	0.772004130948587	59
100	0.9	snps	snps	0.854450404251201	60
100	0.9	snps	snps	0.878003901032697	61
100	0.9	snps	snps	0.911149539277296	62
100	0.9	snps	snps	0.866275256601207	63
100	0.9	snps	snps	0.801279442295342	64
100	0.9	snps	snps	0.898478045487815	65
100	0.9	snps	snps	0.895566735082068	66
100	0.9	snps	snps	0.999117146871939	67
100	0.9	snps	snps	0.98963191529322	68
100	0.9	snps	snps	0.899856165032973	69
100	0.9	snps	snps	0.627326179359924	70
100	0.9	snps	snps	0.960089401683743	71
100	0.9	snps	snps	0.822542501571612	72
100	0.9	snps	snps	0.934626280940895	73
100	0.9	snps	snps	0.783716350214844	74
100	0.9	snps	snps	0.971471731421821	75
100	0.9	snps	snps	0.969725990607737	76
100	0.9	snps	snps	0.767543401382414	77
100	0.9	snps	snps	0.811679753359988	78
100	0.9	snps	snps	0.963225865634466	79
100	0.9	snps	snps	0.807509997958829	80
